AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_PUBLISHER,PUB_TYPE,PUB_ISBN,PUB_DOI,UPDATED
Ulrich Kotthaus,Investigation of Planar Antennas for Submillimeter Receivers,1989,"['U. Kotthaus', 'B. Vowinkel']",IEEE Transactions on Microwave Theory and Techniques,Article,,10.1109/22.20063,2022-04-11
